"event_id","llm_gate"
1159,"unassigned"
1160,"Non-Classical Monocytes"
1161,"IgDpos IgMpos B cells"
1162,"unassigned"
1163,"NKT cells"
1164,"unassigned"
1165,"unassigned"
1166,"unassigned"
1167,"Non-Classical Monocytes"
1168,"IgD- IgMpos B cells"
1169,"Macrophages"
1170,"Classical Monocytes"
1171,"Classical Monocytes"
1172,"Macrophages"
1173,"unassigned"
1174,"Classical Monocytes"
1175,"unassigned"
1176,"unassigned"
1177,"NKT cells"
1178,"Non-Classical Monocytes"
1179,"unassigned"
1180,"unassigned"
1181,"unassigned"
1182,"Intermediate Monocytes"
1183,"IgM- IgD- B-cells"
1184,"Non-Classical Monocytes"
1185,"unassigned"
1186,"unassigned"
1187,"Macrophages"
1188,"Non-Classical Monocytes"
1189,"Macrophages"
1190,"IgDpos IgMpos B cells"
1191,"MPP"
1192,"Non-Classical Monocytes"
1193,"unassigned"
1194,"Classical Monocytes"
1195,"NKT cells"
1196,"unassigned"
1197,"Intermediate Monocytes"
1198,"Classical Monocytes"
1199,"unassigned"
1200,"IgDpos IgMpos B cells"
1201,"unassigned"
1202,"Non-Classical Monocytes"
1203,"IgDpos IgMpos B cells"
1204,"IgDpos IgMpos B cells"
1205,"unassigned"
1206,"unassigned"
1207,"unassigned"
1208,"unassigned"
1209,"NKT cells"
1210,"unassigned"
1211,"Macrophages"
1212,"IgDpos IgMpos B cells"
1213,"unassigned"
1214,"unassigned"
1215,"unassigned"
1216,"pDCs"
1217,"Macrophages"
1218,"unassigned"
1219,"unassigned"
1220,"IgM- IgD- B-cells"
1221,"unassigned"
1222,"unassigned"
1223,"NK cells"
1224,"IgDpos IgMpos B cells"
1225,"unassigned"
1226,"IgDpos IgMpos B cells"
1227,"unassigned"
1228,"Eosinophils"
1229,"unassigned"
1230,"unassigned"
1231,"Non-Classical Monocytes"
1232,"IgM- IgD- B-cells"
1233,"IgDpos IgMpos B cells"
1234,"unassigned"
1235,"unassigned"
1236,"MEP"
1237,"CD8 T cells"
1238,"unassigned"
1239,"MPP"
1240,"Basophils"
1241,"Eosinophils"
1242,"unassigned"
1243,"Classical Monocytes"
1244,"unassigned"
1245,"Eosinophils"
1246,"Classical Monocytes"
1247,"Non-Classical Monocytes"
1248,"Basophils"
1249,"IgD- IgMpos B cells"
1250,"Classical Monocytes"
1251,"unassigned"
1252,"unassigned"
1253,"IgDpos IgMpos B cells"
1254,"IgD- IgMpos B cells"
1255,"unassigned"
1256,"HSC"
1257,"IgDpos IgMpos B cells"
1258,"unassigned"
1259,"IgDpos IgMpos B cells"
1260,"unassigned"
1261,"Intermediate Monocytes"
1262,"unassigned"
1263,"unassigned"
1264,"Non-Classical Monocytes"
1265,"unassigned"
1266,"unassigned"
1267,"IgD- IgMpos B cells"
1268,"Non-Classical Monocytes"
1269,"IgM- IgD- B-cells"
1270,"unassigned"
1271,"unassigned"
1272,"Basophils"
1273,"NKT cells"
1274,"IgM- IgD- B-cells"
1275,"unassigned"
1276,"unassigned"
1277,"Classical Monocytes"
1278,"unassigned"
1279,"unassigned"
1280,"Classical Monocytes"
1281,"unassigned"
1282,"IgDpos IgMpos B cells"
1283,"unassigned"
1284,"unassigned"
1285,"unassigned"
1286,"unassigned"
1287,"unassigned"
1288,"unassigned"
1289,"Non-Classical Monocytes"
1290,"unassigned"
1291,"IgDpos IgMpos B cells"
1292,"unassigned"
1293,"Eosinophils"
1294,"IgDpos IgMpos B cells"
1295,"unassigned"
1296,"IgDpos IgMpos B cells"
1297,"IgDpos IgMpos B cells"
1298,"CD8 T cells"
1299,"unassigned"
1300,"unassigned"
1301,"NKT cells"
1302,"unassigned"
1303,"unassigned"
1304,"IgD- IgMpos B cells"
1305,"IgDpos IgMpos B cells"
1306,"Eosinophils"
1307,"GMP"
1308,"IgM- IgD- B-cells"
1309,"mDCs"
1310,"Eosinophils"
1311,"unassigned"
1312,"unassigned"
1313,"Eosinophils"
1314,"HSC"
1315,"IgDpos IgMpos B cells"
1316,"IgDpos IgMpos B cells"
1317,"IgD- IgMpos B cells"
1318,"unassigned"
1319,"unassigned"
1320,"IgDpos IgMpos B cells"
1321,"CD8 T cells"
1322,"unassigned"
1323,"NK cells"
1324,"unassigned"
1325,"IgDpos IgMpos B cells"
1326,"IgD- IgMpos B cells"
1327,"unassigned"
1328,"NKT cells"
1329,"unassigned"
1330,"Non-Classical Monocytes"
1331,"unassigned"
1332,"IgM- IgD- B-cells"
1333,"unassigned"
1334,"Non-Classical Monocytes"
1335,"unassigned"
1336,"unassigned"
1337,"Macrophages"
1338,"Eosinophils"
1339,"IgD- IgMpos B cells"
1340,"unassigned"
1341,"IgDpos IgMpos B cells"
1342,"Classical Monocytes"
1343,"mDCs"
1344,"Non-Classical Monocytes"
1345,"unassigned"
1346,"unassigned"
1347,"Intermediate Monocytes"
1348,"IgM- IgD- B-cells"
1349,"unassigned"
1350,"Eosinophils"
1351,"IgD- IgMpos B cells"
1352,"Classical Monocytes"
1353,"unassigned"
1354,"IgD- IgMpos B cells"
1355,"unassigned"
1356,"pDCs"
1357,"unassigned"
1358,"unassigned"
1359,"IgM- IgD- B-cells"
1360,"unassigned"
1361,"unassigned"
1362,"unassigned"
1363,"unassigned"
1364,"Classical Monocytes"
1365,"unassigned"
1366,"unassigned"
1367,"unassigned"
1368,"unassigned"
1369,"unassigned"
1370,"IgD- IgMpos B cells"
1371,"unassigned"
1372,"Classical Monocytes"
1373,"IgDpos IgMpos B cells"
1374,"IgM- IgD- B-cells"
1375,"unassigned"
1376,"Plasma Cells"
1377,"unassigned"
1378,"IgDpos IgMpos B cells"
1379,"IgDpos IgMpos B cells"
1380,"Intermediate Monocytes"
1381,"unassigned"
1382,"unassigned"
1383,"unassigned"
1384,"Intermediate Monocytes"
1385,"unassigned"
1386,"Eosinophils"
1387,"unassigned"
1388,"unassigned"
1389,"unassigned"
1390,"unassigned"
1391,"unassigned"
1392,"Macrophages"
1393,"unassigned"
1394,"unassigned"
1395,"IgD- IgMpos B cells"
1396,"Non-Classical Monocytes"
1397,"Eosinophils"
1398,"CD8 T cells"
1399,"NKT cells"
1400,"unassigned"
1401,"Intermediate Monocytes"
1402,"IgDpos IgMpos B cells"
1403,"unassigned"
1404,"unassigned"
1405,"unassigned"
1406,"CD4 T cells"
1407,"unassigned"
1408,"unassigned"
1409,"unassigned"
1410,"IgDpos IgMpos B cells"
1411,"unassigned"
1412,"IgDpos IgMpos B cells"
1413,"Eosinophils"
1414,"unassigned"
1415,"Intermediate Monocytes"
1416,"unassigned"
1417,"Intermediate Monocytes"
1418,"unassigned"
1419,"Non-Classical Monocytes"
1420,"Eosinophils"
1421,"unassigned"
1422,"Intermediate Monocytes"
1423,"unassigned"
1424,"Classical Monocytes"
1425,"Classical Monocytes"
1426,"unassigned"
1427,"IgDpos IgMpos B cells"
1428,"unassigned"
1429,"Non-Classical Monocytes"
1430,"unassigned"
1431,"Intermediate Monocytes"
1432,"Eosinophils"
1433,"IgDpos IgMpos B cells"
1434,"HSC"
1435,"Classical Monocytes"
1436,"Non-Classical Monocytes"
1437,"unassigned"
1438,"unassigned"
1439,"unassigned"
1440,"Eosinophils"
1441,"IgD- IgMpos B cells"
1442,"unassigned"
1443,"Intermediate Monocytes"
1444,"unassigned"
1445,"unassigned"
1446,"Intermediate Monocytes"
1447,"unassigned"
1448,"unassigned"
1449,"unassigned"
1450,"Macrophages"
1451,"IgDpos IgMpos B cells"
1452,"Non-Classical Monocytes"
1453,"Intermediate Monocytes"
1454,"unassigned"
1455,"unassigned"
1456,"unassigned"
1457,"unassigned"
1458,"Non-Classical Monocytes"
1459,"IgM- IgD- B-cells"
1460,"IgDpos IgMpos B cells"
1461,"IgM- IgD- B-cells"
1462,"unassigned"
1463,"unassigned"
1464,"IgM- IgD- B-cells"
1465,"unassigned"
1466,"unassigned"
1467,"unassigned"
1468,"IgM- IgD- B-cells"
1469,"IgDpos IgMpos B cells"
1470,"unassigned"
1471,"unassigned"
1472,"GMP"
1473,"Eosinophils"
1474,"Non-Classical Monocytes"
1475,"IgDpos IgMpos B cells"
1476,"Eosinophils"
1477,"IgDpos IgMpos B cells"
1478,"Eosinophils"
1479,"unassigned"
1480,"IgDpos IgMpos B cells"
1481,"MPP"
1482,"unassigned"
1483,"IgDpos IgMpos B cells"
1484,"CMP"
1485,"Macrophages"
1486,"Eosinophils"
1487,"unassigned"
1488,"unassigned"
1489,"Eosinophils"
1490,"unassigned"
1491,"unassigned"
1492,"Macrophages"
1493,"unassigned"
1494,"IgD- IgMpos B cells"
1495,"unassigned"
1496,"unassigned"
1497,"unassigned"
1498,"unassigned"
1499,"Plasma Cells"
1500,"NKT cells"
1501,"unassigned"
1502,"unassigned"
1503,"unassigned"
1504,"unassigned"
1505,"unassigned"
1506,"unassigned"
1507,"IgDpos IgMpos B cells"
1508,"unassigned"
1509,"unassigned"
1510,"IgDpos IgMpos B cells"
1511,"unassigned"
1512,"unassigned"
1513,"GMP"
1514,"Classical Monocytes"
1515,"unassigned"
1516,"IgD- IgMpos B cells"
1517,"Intermediate Monocytes"
1518,"IgD- IgMpos B cells"
1519,"IgD- IgMpos B cells"
1520,"Non-Classical Monocytes"
1521,"IgM- IgD- B-cells"
1522,"IgD- IgMpos B cells"
1523,"unassigned"
1524,"unassigned"
1525,"unassigned"
1526,"Macrophages"
1527,"unassigned"
1528,"IgDpos IgMpos B cells"
1529,"unassigned"
1530,"Intermediate Monocytes"
1531,"unassigned"
1532,"Plasma Cells"
1533,"IgDpos IgMpos B cells"
1534,"unassigned"
1535,"unassigned"
1536,"IgDpos IgMpos B cells"
1537,"unassigned"
1538,"unassigned"
1539,"unassigned"
1540,"IgDpos IgMpos B cells"
1541,"NKT cells"
1542,"IgM- IgD- B-cells"
1543,"unassigned"
1544,"Intermediate Monocytes"
1545,"unassigned"
1546,"IgDpos IgMpos B cells"
1547,"Macrophages"
1548,"Intermediate Monocytes"
1549,"mDCs"
1550,"unassigned"
1551,"unassigned"
1552,"unassigned"
1553,"IgDpos IgMpos B cells"
1554,"unassigned"
1555,"unassigned"
1556,"NKT cells"
1557,"unassigned"
1558,"unassigned"
1559,"IgDpos IgMpos B cells"
1560,"unassigned"
1561,"unassigned"
1562,"IgD- IgMpos B cells"
1563,"unassigned"
1564,"Intermediate Monocytes"
1565,"unassigned"
1566,"IgD- IgMpos B cells"
1567,"unassigned"
1568,"IgDpos IgMpos B cells"
1569,"unassigned"
1570,"Eosinophils"
1571,"IgM- IgD- B-cells"
1572,"unassigned"
1573,"Eosinophils"
1574,"IgD- IgMpos B cells"
1575,"unassigned"
1576,"unassigned"
1577,"IgDpos IgMpos B cells"
1578,"Plasma Cells"
1579,"Intermediate Monocytes"
1580,"unassigned"
1581,"unassigned"
1582,"unassigned"
1583,"HSC"
1584,"unassigned"
1585,"unassigned"
1586,"Non-Classical Monocytes"
1587,"unassigned"
1588,"unassigned"
1589,"unassigned"
1590,"IgD- IgMpos B cells"
1591,"IgM- IgD- B-cells"
1592,"Intermediate Monocytes"
1593,"Classical Monocytes"
1594,"pDCs"
1595,"IgM- IgD- B-cells"
1596,"Non-Classical Monocytes"
1597,"unassigned"
1598,"unassigned"
1599,"unassigned"
1600,"unassigned"
1601,"unassigned"
1602,"Classical Monocytes"
1603,"unassigned"
1604,"unassigned"
1605,"unassigned"
1606,"Plasma Cells"
1607,"Eosinophils"
1608,"unassigned"
1609,"unassigned"
1610,"unassigned"
1611,"Macrophages"
1612,"unassigned"
1613,"unassigned"
1614,"Eosinophils"
1615,"Macrophages"
1616,"Macrophages"
1617,"unassigned"
1618,"pDCs"
1619,"NK cells"
1620,"unassigned"
1621,"Intermediate Monocytes"
1622,"unassigned"
1623,"Macrophages"
1624,"IgD- IgMpos B cells"
1625,"Eosinophils"
1626,"Intermediate Monocytes"
1627,"Intermediate Monocytes"
1628,"IgDpos IgMpos B cells"
1629,"unassigned"
1630,"Eosinophils"
1631,"unassigned"
1632,"unassigned"
1633,"unassigned"
1634,"unassigned"
1635,"Classical Monocytes"
1636,"CD8 T cells"
1637,"unassigned"
1638,"CD8 T cells"
1639,"Classical Monocytes"
1640,"IgM- IgD- B-cells"
1641,"unassigned"
1642,"IgM- IgD- B-cells"
1643,"unassigned"
1644,"Classical Monocytes"
1645,"Classical Monocytes"
1646,"Intermediate Monocytes"
1647,"IgDpos IgMpos B cells"
1648,"MPP"
1649,"IgM- IgD- B-cells"
1650,"Macrophages"
1651,"IgDpos IgMpos B cells"
1652,"unassigned"
1653,"unassigned"
1654,"IgD- IgMpos B cells"
1655,"unassigned"
1656,"unassigned"
1657,"IgDpos IgMpos B cells"
1658,"unassigned"
1659,"unassigned"
1660,"Classical Monocytes"
1661,"unassigned"
1662,"Eosinophils"
1663,"Intermediate Monocytes"
1664,"unassigned"
1665,"unassigned"
1666,"unassigned"
1667,"unassigned"
1668,"unassigned"
1669,"Intermediate Monocytes"
1670,"Classical Monocytes"
1671,"IgDpos IgMpos B cells"
1672,"unassigned"
1673,"IgD- IgMpos B cells"
1674,"unassigned"
1675,"unassigned"
1676,"unassigned"
1677,"Plasma Cells"
1678,"unassigned"
1679,"MPP"
1680,"unassigned"
1681,"IgM- IgD- B-cells"
1682,"Intermediate Monocytes"
1683,"IgM- IgD- B-cells"
1684,"Classical Monocytes"
1685,"unassigned"
1686,"Intermediate Monocytes"
1687,"HSC"
1688,"unassigned"
1689,"Intermediate Monocytes"
1690,"IgM- IgD- B-cells"
1691,"IgD- IgMpos B cells"
1692,"unassigned"
1693,"unassigned"
1694,"Intermediate Monocytes"
1695,"IgM- IgD- B-cells"
1696,"NK cells"
1697,"IgD- IgMpos B cells"
1698,"Intermediate Monocytes"
1699,"Non-Classical Monocytes"
1700,"unassigned"
1701,"IgM- IgD- B-cells"
1702,"Non-Classical Monocytes"
1703,"unassigned"
1704,"unassigned"
1705,"unassigned"
1706,"Eosinophils"
1707,"unassigned"
1708,"unassigned"
1709,"unassigned"
1710,"unassigned"
1711,"Classical Monocytes"
1712,"unassigned"
1713,"Classical Monocytes"
1714,"Eosinophils"
1715,"Intermediate Monocytes"
1716,"IgM- IgD- B-cells"
1717,"Non-Classical Monocytes"
1718,"Eosinophils"
1719,"unassigned"
1720,"unassigned"
1721,"pDCs"
1722,"IgDpos IgMpos B cells"
1723,"Intermediate Monocytes"
1724,"unassigned"
1725,"unassigned"
1726,"Non-Classical Monocytes"
1727,"unassigned"
1728,"unassigned"
1729,"IgM- IgD- B-cells"
1730,"Non-Classical Monocytes"
1731,"unassigned"
1732,"unassigned"
1733,"Non-Classical Monocytes"
1734,"unassigned"
1735,"unassigned"
1736,"unassigned"
1737,"NKT cells"
1738,"Non-Classical Monocytes"
1739,"unassigned"
1740,"unassigned"
1741,"unassigned"
1742,"NKT cells"
1743,"unassigned"
1744,"unassigned"
1745,"IgM- IgD- B-cells"
1746,"Eosinophils"
1747,"Non-Classical Monocytes"
1748,"unassigned"
1749,"Non-Classical Monocytes"
1750,"Basophils"
1751,"unassigned"
1752,"unassigned"
1753,"IgM- IgD- B-cells"
1754,"unassigned"
1755,"IgDpos IgMpos B cells"
1756,"unassigned"
1757,"CD8 T cells"
1758,"unassigned"
1759,"Macrophages"
1760,"HSC"
1761,"IgD- IgMpos B cells"
1762,"unassigned"
1763,"MEP"
1764,"Non-Classical Monocytes"
1765,"IgD- IgMpos B cells"
1766,"Intermediate Monocytes"
1767,"Classical Monocytes"
1768,"unassigned"
1769,"unassigned"
1770,"Classical Monocytes"
1771,"Non-Classical Monocytes"
1772,"unassigned"
1773,"unassigned"
1774,"unassigned"
1775,"unassigned"
1776,"unassigned"
1777,"unassigned"
1778,"IgD- IgMpos B cells"
1779,"Classical Monocytes"
1780,"unassigned"
1781,"IgM- IgD- B-cells"
1782,"unassigned"
1783,"unassigned"
1784,"unassigned"
1785,"NK cells"
1786,"unassigned"
1787,"unassigned"
1788,"IgD- IgMpos B cells"
1789,"Non-Classical Monocytes"
1790,"IgM- IgD- B-cells"
1791,"unassigned"
1792,"IgM- IgD- B-cells"
1793,"IgDpos IgMpos B cells"
1794,"IgDpos IgMpos B cells"
1795,"unassigned"
1796,"Intermediate Monocytes"
1797,"Classical Monocytes"
1798,"Macrophages"
1799,"Intermediate Monocytes"
1800,"unassigned"
1801,"IgM- IgD- B-cells"
1802,"Non-Classical Monocytes"
1803,"unassigned"
1804,"Intermediate Monocytes"
1805,"Non-Classical Monocytes"
1806,"IgD- IgMpos B cells"
1807,"unassigned"
1808,"Intermediate Monocytes"
1809,"Non-Classical Monocytes"
1810,"Classical Monocytes"
1811,"IgDpos IgMpos B cells"
1812,"Eosinophils"
1813,"unassigned"
1814,"IgM- IgD- B-cells"
1815,"unassigned"
1816,"NKT cells"
1817,"unassigned"
1818,"IgDpos IgMpos B cells"
1819,"unassigned"
1820,"Eosinophils"
1821,"unassigned"
1822,"gd T cells"
1823,"Classical Monocytes"
1824,"unassigned"
1825,"IgD- IgMpos B cells"
1826,"Intermediate Monocytes"
1827,"pDCs"
1828,"IgD- IgMpos B cells"
1829,"unassigned"
1830,"IgD- IgMpos B cells"
1831,"Intermediate Monocytes"
1832,"IgDpos IgMpos B cells"
1833,"unassigned"
1834,"unassigned"
1835,"unassigned"
1836,"unassigned"
1837,"Non-Classical Monocytes"
1838,"Plasma Cells"
1839,"Non-Classical Monocytes"
1840,"Intermediate Monocytes"
1841,"unassigned"
1842,"Eosinophils"
1843,"unassigned"
1844,"unassigned"
1845,"unassigned"
1846,"Intermediate Monocytes"
1847,"unassigned"
1848,"unassigned"
1849,"GMP"
1850,"IgD- IgMpos B cells"
1851,"unassigned"
1852,"IgD- IgMpos B cells"
1853,"unassigned"
1854,"unassigned"
1855,"unassigned"
1856,"IgM- IgD- B-cells"
1857,"unassigned"
1858,"unassigned"
1859,"Classical Monocytes"
1860,"unassigned"
1861,"unassigned"
1862,"NKT cells"
1863,"Eosinophils"
1864,"unassigned"
1865,"unassigned"
1866,"IgM- IgD- B-cells"
1867,"unassigned"
1868,"unassigned"
1869,"Eosinophils"
1870,"unassigned"
1871,"unassigned"
1872,"unassigned"
1873,"IgDpos IgMpos B cells"
1874,"IgD- IgMpos B cells"
1875,"GMP"
1876,"unassigned"
1877,"CD8 T cells"
1878,"Classical Monocytes"
1879,"IgDpos IgMpos B cells"
1880,"IgM- IgD- B-cells"
1881,"Non-Classical Monocytes"
1882,"Eosinophils"
1883,"unassigned"
1884,"unassigned"
1885,"unassigned"
1886,"unassigned"
1887,"unassigned"
1888,"IgD- IgMpos B cells"
1889,"unassigned"
1890,"Non-Classical Monocytes"
1891,"IgDpos IgMpos B cells"
1892,"unassigned"
1893,"unassigned"
1894,"unassigned"
1895,"unassigned"
1896,"unassigned"
1897,"unassigned"
1898,"unassigned"
1899,"unassigned"
1900,"IgD- IgMpos B cells"
1901,"IgD- IgMpos B cells"
1902,"IgDpos IgMpos B cells"
1903,"unassigned"
1904,"IgDpos IgMpos B cells"
1905,"unassigned"
1906,"IgD- IgMpos B cells"
1907,"unassigned"
1908,"IgD- IgMpos B cells"
1909,"Basophils"
1910,"unassigned"
1911,"unassigned"
1912,"unassigned"
1913,"unassigned"
1914,"Non-Classical Monocytes"
1915,"unassigned"
1916,"unassigned"
1917,"Eosinophils"
1918,"MPP"
1919,"unassigned"
1920,"unassigned"
1921,"Eosinophils"
1922,"Intermediate Monocytes"
1923,"unassigned"
1924,"unassigned"
1925,"unassigned"
1926,"unassigned"
1927,"unassigned"
1928,"Intermediate Monocytes"
1929,"IgD- IgMpos B cells"
1930,"IgM- IgD- B-cells"
1931,"unassigned"
1932,"unassigned"
1933,"Non-Classical Monocytes"
1934,"IgDpos IgMpos B cells"
1935,"unassigned"
1936,"unassigned"
1937,"Non-Classical Monocytes"
1938,"unassigned"
1939,"IgD- IgMpos B cells"
1940,"IgM- IgD- B-cells"
1941,"Macrophages"
1942,"unassigned"
1943,"unassigned"
1944,"unassigned"
1945,"unassigned"
1946,"Intermediate Monocytes"
1947,"Intermediate Monocytes"
1948,"unassigned"
1949,"NKT cells"
1950,"unassigned"
1951,"unassigned"
1952,"Macrophages"
1953,"Intermediate Monocytes"
1954,"unassigned"
1955,"Classical Monocytes"
1956,"Non-Classical Monocytes"
1957,"MEP"
1958,"IgD- IgMpos B cells"
1959,"unassigned"
1960,"unassigned"
1961,"unassigned"
1962,"unassigned"
1963,"unassigned"
1964,"IgM- IgD- B-cells"
1965,"unassigned"
1966,"unassigned"
1967,"Eosinophils"
1968,"Non-Classical Monocytes"
1969,"Intermediate Monocytes"
1970,"IgDpos IgMpos B cells"
1971,"IgD- IgMpos B cells"
1972,"unassigned"
1973,"unassigned"
1974,"unassigned"
1975,"Macrophages"
1976,"unassigned"
1977,"IgDpos IgMpos B cells"
1978,"unassigned"
1979,"unassigned"
1980,"Classical Monocytes"
1981,"unassigned"
1982,"Non-Classical Monocytes"
1983,"Eosinophils"
1984,"unassigned"
1985,"unassigned"
1986,"unassigned"
1987,"unassigned"
1988,"unassigned"
1989,"Non-Classical Monocytes"
1990,"unassigned"
1991,"mDCs"
1992,"Intermediate Monocytes"
1993,"Classical Monocytes"
1994,"unassigned"
1995,"unassigned"
1996,"IgD- IgMpos B cells"
1997,"unassigned"
1998,"Non-Classical Monocytes"
1999,"unassigned"
2000,"HSC"
2001,"IgD- IgMpos B cells"
2002,"unassigned"
2003,"unassigned"
2004,"unassigned"
2005,"Basophils"
2006,"NKT cells"
2007,"unassigned"
2008,"NK cells"
2009,"unassigned"
2010,"IgDpos IgMpos B cells"
2011,"unassigned"
2012,"unassigned"
2013,"unassigned"
2014,"unassigned"
2015,"Intermediate Monocytes"
2016,"Classical Monocytes"
2017,"unassigned"
2018,"unassigned"
2019,"unassigned"
2020,"Classical Monocytes"
2021,"Non-Classical Monocytes"
2022,"gd T cells"
2023,"Non-Classical Monocytes"
2024,"IgM- IgD- B-cells"
2025,"unassigned"
2026,"unassigned"
2027,"unassigned"
2028,"unassigned"
2029,"unassigned"
2030,"Intermediate Monocytes"
2031,"IgDpos IgMpos B cells"
2032,"NK cells"
2033,"unassigned"
2034,"Macrophages"
2035,"Basophils"
2036,"Intermediate Monocytes"
2037,"IgDpos IgMpos B cells"
2038,"Eosinophils"
2039,"HSC"
2040,"IgD- IgMpos B cells"
2041,"IgDpos IgMpos B cells"
2042,"Non-Classical Monocytes"
2043,"Non-Classical Monocytes"
2044,"Non-Classical Monocytes"
2045,"Intermediate Monocytes"
2046,"Non-Classical Monocytes"
2047,"unassigned"
2048,"Eosinophils"
2049,"Eosinophils"
2050,"CD4 T cells"
2051,"Classical Monocytes"
2052,"NKT cells"
2053,"unassigned"
2054,"IgDpos IgMpos B cells"
2055,"unassigned"
2056,"Classical Monocytes"
2057,"Eosinophils"
2058,"unassigned"
2059,"unassigned"
2060,"IgDpos IgMpos B cells"
2061,"MPP"
2062,"unassigned"
2063,"unassigned"
2064,"Non-Classical Monocytes"
2065,"Eosinophils"
2066,"IgD- IgMpos B cells"
2067,"unassigned"
2068,"NKT cells"
2069,"unassigned"
2070,"CD8 T cells"
2071,"unassigned"
2072,"Non-Classical Monocytes"
2073,"Eosinophils"
2074,"IgM- IgD- B-cells"
2075,"IgDpos IgMpos B cells"
2076,"Classical Monocytes"
2077,"Eosinophils"
2078,"unassigned"
2079,"unassigned"
2080,"IgD- IgMpos B cells"
2081,"unassigned"
2082,"unassigned"
2083,"unassigned"
2084,"unassigned"
2085,"IgD- IgMpos B cells"
2086,"IgM- IgD- B-cells"
2087,"unassigned"
2088,"unassigned"
2089,"unassigned"
2090,"Intermediate Monocytes"
2091,"IgDpos IgMpos B cells"
2092,"unassigned"
2093,"unassigned"
2094,"unassigned"
2095,"IgM- IgD- B-cells"
2096,"Non-Classical Monocytes"
2097,"IgDpos IgMpos B cells"
2098,"Eosinophils"
2099,"IgDpos IgMpos B cells"
2100,"IgDpos IgMpos B cells"
2101,"IgD- IgMpos B cells"
2102,"unassigned"
2103,"Plasma Cells"
2104,"IgD- IgMpos B cells"
2105,"IgDpos IgMpos B cells"
2106,"unassigned"
2107,"IgDpos IgMpos B cells"
2108,"Eosinophils"
2109,"unassigned"
2110,"unassigned"
2111,"unassigned"
2112,"Non-Classical Monocytes"
2113,"Intermediate Monocytes"
2114,"IgD- IgMpos B cells"
2115,"Classical Monocytes"
2116,"IgDpos IgMpos B cells"
2117,"IgD- IgMpos B cells"
2118,"unassigned"
2119,"B-cell Frac A-C (pro-B cells)"
2120,"unassigned"
2121,"IgDpos IgMpos B cells"
2122,"unassigned"
2123,"Eosinophils"
2124,"unassigned"
2125,"MPP"
2126,"IgDpos IgMpos B cells"
